cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos
9.3,7350,3,1,2,2,2,2,3,1,0,0,0
9.3,3194,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,2,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,2,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,3,0,0,0,0
9.3,3152,3,1,2,2,2,2,2,0,0,0,0
9.3,4649,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4705,3,1,2,2,2,2,3,1,1,0,0
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4432,3,1,2,2,2,2,2,1,0,0,0
9.3,4432,3,1,2,2,2,2,2,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4586,3,1,2,2,2,2,2,1,0,0,0
9.3,4614,3,1,2,2,2,2,3,1,0,0,0
9.3,4627,3,1,2,2,2,2,3,1,0,0,0
9.3,4679,3,1,2,2,2,2,3,1,0,0,0
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4558,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,0
9.3,4558,3,1,2,2,2,2,3,1,1,0,0
9.3,4558,3,1,2,2,2,2,3,1,0,0,0
9.3,4558,3,1,2,2,2,2,3,1,0,0,0
9.3,4558,3,1,2,2,2,2,3,1,0,0,0
9.3,4558,3,1,2,2,2,2,3,1,0,0,0
9.3,2768,3,1,2,2,2,2,3,0,0,0,0
9.3,2768,3,1,2,2,2,2,3,1,1,0,0
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4399,3,1,2,2,2,2,3,1,0,0,0
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4586,3,1,2,2,2,2,2,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,2774,3,1,2,2,2,2,3,1,1,0,0
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4558,3,1,2,2,2,2,3,1,0,0,0
9.3,4558,3,1,2,2,2,2,3,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4523,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4386,3,1,2,2,2,2,3,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,2,1,0,0,1
9.3,4495,3,1,2,2,2,2,3,1,0,0,0
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,3,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,1
9.3,4467,3,1,2,2,2,2,2,1,0,0,0
9.3,4467,3,1,2,2,2,2,2,1,0,0,0
9.3,4467,3,1,2,2,2,2,2,1,0,0,0
9.3,4467,3,1,2,2,2,2,2,1,0,0,0
9.3,4488,3,1,2,2,2,2,3,1,0,0,0
9.3,4467,3,1,2,2,2,2,3,1,0,0,1
9.3,4439,3,1,2,2,2,2,3,1,0,0,0
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,2977,3,1,2,2,2,2,3,0,0,0,0
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4432,3,1,2,2,2,2,2,1,0,0,1
9.3,4404,3,1,2,2,2,2,2,1,0,0,1
9.3,4404,3,1,2,2,2,2,2,1,0,0,1
9.3,4404,3,1,2,2,2,2,2,1,0,0,1
9.3,4404,3,1,2,2,2,2,2,1,0,0,1
9.3,4404,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,3,1,0,0,0
9.3,4369,3,1,2,2,2,2,2,1,0,0,1
9.3,4369,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,4341,3,1,2,2,2,2,2,1,0,0,1
9.3,3010,3,1,2,2,2,2,3,0,0,0,0
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,3,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4250,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4339,3,1,2,2,2,2,3,1,0,0,0
9.3,4313,3,1,2,2,2,2,2,1,0,0,1
9.3,4285,3,1,2,2,2,2,2,1,0,0,1
9.3,4285,3,1,2,2,2,2,2,1,0,0,1
9.3,4285,3,1,2,2,2,2,2,1,0,0,1
9.3,4285,3,1,2,2,2,2,2,1,0,0,1
9.3,4285,3,1,2,2,2,2,2,1,0,0,0
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3124,3,1,2,2,2,2,3,0,0,0,0
9.3,3124,3,1,2,2,2,2,3,0,0,0,0
9.3,3124,3,1,2,2,2,2,3,0,0,0,0
9.3,3124,3,1,2,2,2,2,3,0,0,0,0
9.3,3124,3,1,2,2,2,2,3,0,0,0,0
9.3,3124,3,1,2,2,2,2,2,0,0,0,0
9.3,3124,3,1,2,2,2,2,2,0,0,0,0
9.3,3124,3,1,2,2,2,2,2,0,0,0,0
9.3,7661,3,1,2,2,2,2,2,1,0,0,0
9.3,7947,3,1,2,2,2,2,1,1,0,0,0
9.3,4285,3,1,2,2,2,2,2,1,0,0,0
9.3,4285,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,3,1,0,0,1
9.3,4242,3,1,2,2,2,2,3,1,0,0,0
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,3,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4250,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,3,1,1,0,0
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4222,3,1,2,2,2,2,2,1,0,0,1
9.3,4214,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4194,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,3,1,1,0,0
9.3,4159,3,1,2,2,2,2,3,1,0,0,0
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4159,3,1,2,2,2,2,2,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,0
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4131,3,1,2,2,2,2,2,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,1,0,0
9.3,4096,3,1,2,2,2,2,3,1,0,0,0
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,2,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,2,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4096,3,1,2,2,2,2,3,1,1,0,0
9.3,4068,3,1,2,2,2,2,3,1,0,0,0
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,2,1,0,0,1
9.3,4039,3,1,2,2,2,2,2,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,1,0,0
9.3,4068,3,1,2,2,2,2,3,1,1,0,1
9.3,4068,3,1,2,2,2,2,3,1,1,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4089,3,1,2,2,2,2,3,1,0,0,0
9.3,4068,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,1,0,0
9.3,4039,3,1,2,2,2,2,3,1,1,0,0
9.3,4039,3,1,2,2,2,2,3,1,1,0,0
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,2,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,2,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4039,3,1,2,2,2,2,3,1,0,0,1
9.3,4005,3,1,2,2,2,2,3,1,0,0,0
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,2984,3,1,2,2,2,2,3,1,0,0,0
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,1,0,1
9.3,3977,3,1,2,2,2,2,3,1,1,0,1
9.3,3977,3,1,2,2,2,2,3,1,1,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3977,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,1,0,0
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,2,1,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3146,3,1,2,2,2,2,2,0,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3949,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,0
9.3,3792,3,1,2,2,2,2,2,1,0,0,0
9.3,3914,3,1,2,2,2,2,3,1,1,0,0
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3914,3,1,2,2,2,2,3,1,0,0,1
9.3,3886,3,1,2,2,2,2,3,1,0,0,0
9.3,3886,3,1,2,2,2,2,3,1,0,0,0
9.3,3886,3,1,2,2,2,2,2,1,0,0,0
9.3,3886,3,1,2,2,2,2,2,1,0,0,0
9.3,3858,3,1,2,2,2,2,3,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
9.3,3886,3,1,2,2,2,2,3,1,0,0,0
9.3,3886,3,1,2,2,2,2,2,1,0,0,1
