cvss,vuln_age_days,access_vector_enc,access_complexity_enc,access_authentication_enc,impact_confidentiality_enc,impact_integrity_enc,impact_availability_enc,cwe_group_enc,kw_remote,kw_code_exec,kw_priv_esc,kw_dos,true_label,ai_risk_score
4.3,8402,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999851032
5.0,5630,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999850919
5.0,4694,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999850897
5.0,4694,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999850897
4.3,5616,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999850759
7.2,4679,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999850726
9.3,5609,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999850682
5.0,5595,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999850522
3.6,4655,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999850453
9.3,5503,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999849472
4.3,4568,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984946
4.3,4550,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999849254
6.8,4530,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999849023
4.0,4527,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984899
9.3,4506,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999848748
4.3,4506,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999848748
5.0,3058,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999848497
4.0,3058,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999848497
6.5,3058,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999848497
7.5,3058,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999848497
5.8,3058,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999848497
7.8,4473,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999848368
3.5,4425,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999847813
6.8,4417,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984772
6.8,4404,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999847569
4.3,4403,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999847557
5.0,3886,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999847269
7.5,3886,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999847269
4.3,3886,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999847269
4.3,3886,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999847269
6.4,3886,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999847269
4.3,4341,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999846836
6.8,3844,3,2,2,2,2,2,2,0,0,0,1,1,0.999999999984678
7.6,3829,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999846605
9.3,3823,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999846534
7.5,3823,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999846534
7.5,4314,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984652
6.9,3793,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999846183
7.5,4278,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999846099
6.8,2834,3,2,2,2,2,2,2,0,0,0,0,1,0.999999999984589
6.5,4256,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999845841
3.5,4250,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984577
7.5,2822,3,2,2,2,2,2,2,0,0,0,0,1,0.999999999984575
4.3,2822,3,2,2,2,2,2,2,0,0,0,0,1,0.999999999984575
2.6,2822,3,2,2,2,2,2,2,0,0,0,0,1,0.999999999984575
4.0,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
6.5,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
4.3,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
6.5,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
4.9,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
7.5,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
4.0,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
7.5,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
9.3,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
5.8,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
4.3,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
10.0,2815,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999845668
4.3,3731,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999845455
4.0,3731,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999845455
3.5,3731,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999845455
6.8,4220,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999845419
4.3,3718,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999845304
6.5,2760,3,2,2,2,2,2,2,0,0,0,0,1,0.999999999984502
7.5,4185,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999845006
5.5,3675,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999844795
4.9,3675,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999844795
7.5,3675,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999844795
6.8,7818,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999984426
4.6,4108,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999844094
7.5,4108,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999844094
4.3,3612,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999844049
7.2,3585,3,2,2,2,2,2,2,0,0,0,1,1,0.999999999984373
6.8,3582,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843692
4.3,4074,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984369
7.2,4993,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999843512
4.0,4054,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999843452
3.5,4054,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999843452
7.5,4052,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999843427
3.5,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
5.0,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
5.4,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
5.0,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
5.0,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
10.0,3554,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999843359
7.5,4978,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999843332
4.3,4978,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999843332
10.0,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
6.8,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
4.0,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
10.0,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
3.5,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
10.0,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
7.5,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
5.0,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
6.8,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
6.8,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
7.5,3522,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842977
9.3,7709,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999842963
4.3,3997,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999842772
7.5,4928,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842735
2.6,3982,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999842593
7.8,3982,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999842593
7.5,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
7.5,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
7.2,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
9.3,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
4.3,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
9.3,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
5.0,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
6.8,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
9.0,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
4.0,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
7.5,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
5.0,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
4.6,3459,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999842222
4.3,4873,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842075
7.5,4873,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842075
4.3,4873,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842075
10.0,4873,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842075
7.1,4873,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999842075
7.5,3936,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999984204
9.3,4831,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999841569
6.8,2465,3,2,2,2,2,2,2,0,0,0,0,1,0.99999999998415
9.3,2465,3,2,2,2,2,2,2,0,0,0,0,1,0.99999999998415
7.5,2465,3,2,2,2,2,2,2,0,0,0,0,1,0.99999999998415
4.3,3396,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841465
6.8,3396,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841465
9.3,3396,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841465
2.1,4809,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999841305
4.6,4809,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999841305
4.3,4809,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999841305
4.3,3860,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999841123
9.3,3860,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999841123
9.3,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.2,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
1.9,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.5,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
4.3,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
4.0,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
6.8,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
4.3,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
6.8,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
3.3,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
6.8,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
4.0,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
2.1,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.2,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.5,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
9.3,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.8,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
3.5,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
5.8,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
7.5,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
10.0,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
5.0,3367,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841114
5.0,4789,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999841063
6.8,3359,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999841016
5.0,3851,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999841014
3.3,3842,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999840905
9.3,4768,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999840807
5.8,2402,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999840739
5.0,7519,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999840674
9.3,4735,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999840408
4.3,4694,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999839908
9.3,3748,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839764
5.0,3741,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839677
10.0,3737,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839628
6.5,3730,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839544
4.3,3729,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839531
7.5,2285,3,2,2,2,2,2,2,0,0,0,0,1,0.9999999999839313
10.0,3709,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839286
3.5,4642,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999839273
7.5,3706,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839249
4.0,3706,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999839249
9.3,4613,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999838918
4.3,3655,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999838625
7.5,3654,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999838611
5.0,3654,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999838611
7.5,3627,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983828
3.5,3617,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999838156
6.8,7306,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999983807
4.3,3102,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999837876
7.1,3585,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999837761
6.4,9541,3,2,2,2,2,2,0,0,0,0,0,1,0.9999999999837641
2.1,3572,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999837601
5.0,3551,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999837341
4.3,3548,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999837303
4.3,3519,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999836944
9.3,3017,3,2,2,2,2,2,2,0,0,0,1,1,0.9999999999836824
10.0,3483,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999836497
3.5,3471,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999836349
10.0,3417,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999835674
4.3,8037,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999835547
5.5,3391,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999835347
3.5,3370,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999835085
4.3,7035,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999834694
9.3,3255,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999833635
7.5,3234,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999833369
7.8,3206,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999833014
7.8,3185,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832745
4.0,3179,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832669
4.3,3177,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832643
3.5,3177,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832643
7.5,3153,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832339
10.0,3150,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832299
9.0,3136,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999832121
7.5,3129,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983203
5.0,3115,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999831852
7.5,6810,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999831839
7.5,3107,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983175
4.3,3085,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999831468
6.8,3082,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999831428
5.0,6768,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999831299
5.0,3051,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999831031
2.6,3047,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983098
7.2,3041,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999830902
9.3,3026,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999830709
7.8,3017,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999830593
5.0,2999,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983036
7.2,2999,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999983036
6.8,6673,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999830076
4.3,2935,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999829532
5.0,6629,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999829505
5.0,6629,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999829505
5.0,2927,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999829428
6.8,2926,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999829414
5.0,2918,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999829312
9.3,2894,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828999
7.5,2884,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828868
7.5,6560,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999828608
6.5,2856,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828504
4.3,2849,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828413
4.3,2844,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828346
2.9,2837,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999828255
7.8,6531,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999828229
6.5,6530,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999828215
4.3,2822,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999982806
7.1,2814,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999827955
7.5,2814,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999827955
6.8,3745,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999827915
6.5,6501,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999827835
6.8,6497,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999827784
3.5,6491,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999827704
4.3,2766,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999827325
6.8,2729,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999826839
4.3,2729,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999826839
7.8,6420,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999826772
9.0,6420,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999826772
6.8,2723,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999826759
2.9,3639,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999826521
6.8,2688,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999826297
4.6,2681,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999826203
9.3,6373,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999982615
7.2,6372,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999826137
3.5,3581,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999825753
4.3,6336,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999982566
4.3,2627,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999825488
4.3,3545,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999825275
7.5,3517,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999824902
6.8,6261,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999824662
7.6,6253,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999824556
4.3,6253,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999824556
7.2,2547,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999982442
9.0,3471,3,2,2,2,2,2,3,1,0,0,1,1,0.9999999999824287
6.8,6189,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999823699
4.3,2491,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999823672
4.9,6182,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999823603
5.0,2485,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999982359
7.8,6176,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999823523
6.8,6170,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999823443
4.9,2472,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999823417
5.0,2449,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999823106
4.3,6141,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999823053
4.9,2444,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999823039
6.8,2437,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999822946
3.5,6126,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999822851
7.5,6126,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999822851
7.5,2421,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999822728
7.2,2414,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999822635
7.5,2402,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999822473
4.9,6082,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999822256
4.0,2376,3,2,2,2,2,2,3,1,0,0,0,1,0.999999999982212
5.0,6993,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999821945
10.0,2360,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999821905
4.3,6971,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999821645
4.3,6033,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999821592
5.0,6033,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999821592
4.0,2337,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999821592
1.9,2323,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999821401
5.8,2319,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999821347
5.0,6015,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999821347
4.0,6925,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999821021
6.8,2274,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999820735
4.6,2257,3,2,2,2,2,2,3,1,0,0,0,1,0.9999999999820501
2.1,5915,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819982
7.8,5914,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819968
6.8,5900,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819775
7.5,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
4.3,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
5.0,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
3.5,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
2.6,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
7.5,5865,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999819296
6.8,5832,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999981884
4.9,5783,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999818163
6.8,6697,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999817886
6.3,5712,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999817177
10.0,5697,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999816969
7.5,5679,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999816718
6.8,6613,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999816718
7.9,6567,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999816076
7.8,6544,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999815752
6.8,6533,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999815599
4.3,6503,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999815177
3.5,5543,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999981481
5.0,5488,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999814033
4.3,5469,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999813765
4.3,5467,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999813736
7.5,5451,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999813509
10.0,6379,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999813425
4.6,5440,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999813354
5.0,5419,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999813054
9.3,6329,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999812712
10.0,5385,3,2,2,2,2,2,2,1,0,0,0,1,0.999999999981257
6.8,5353,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999812113
4.3,5353,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999812113
6.5,5347,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999812028
7.2,5298,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999811324
3.3,5287,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999811167
3.3,5284,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999811124
5.0,6195,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999810791
6.8,6159,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999810272
5.0,5200,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999809912
10.0,5199,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999809897
3.5,5199,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999809897
4.3,6118,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999809679
5.0,5160,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999809333
6.8,5121,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999808764
4.3,5102,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999808489
7.6,5063,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999807918
6.8,5063,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999807918
9.3,5011,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999807156
10.0,4929,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999805949
7.6,5825,3,2,2,2,2,2,2,1,0,0,1,1,0.9999999999805387
4.3,4887,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999805327
4.0,4845,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999804705
7.5,4831,3,2,2,2,2,2,2,1,0,0,0,1,0.9999999999804496
